"Mod name","Registry name","Display name","Recipe name","Tags"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/bone","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/chicken","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/coal","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/cod","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/creeper_head","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/egg","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/ender_pearl","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/feather","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/ghast_tear","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/gunpowder","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/ink_sac","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/leather","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/mutton","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/porkchop","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/pufferfish","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/rabbit","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/rabbit_foot","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/rabbit_hide","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/rotten_flesh","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/salmon","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/scute","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/skeleton_skull","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/slime_ball","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/spider_eye","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/string","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/tropical_fish","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/wither_skeleton_skull","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/wool","?"
"Mystical Agriculture","mysticalagriculture:soul_jar","Soul Jar","mysticalagriculture:souls/zombie_head","?"
"Mystical Agriculture","mysticalagriculture:soulium_block","Soulium Block","mysticalagriculture:soulium_block","?"
"Mystical Agriculture","mysticalagriculture:soulium_dagger","Soulium Dagger","mysticalagriculture:soulium_dagger","?"
"Mystical Agriculture","mysticalagriculture:soulium_dust","Soulium Dust","mysticalagriculture:soulium_block_uncraft","?"
"Mystical Agriculture","mysticalagriculture:soulium_dust","Soulium Dust","mysticalagriculture:soulium_dust_smelted","?"
"Mystical Agriculture","mysticalagriculture:soulium_gemstone","Soulium Gemstone","mysticalagriculture:soulium_gemstone_block_uncraft","?"
"Mystical Agriculture","mysticalagriculture:soulium_gemstone_block","Soulium Gemstone Block","mysticalagriculture:soulium_gemstone_block","?"
"Mystical Agriculture","mysticalagriculture:soulium_ingot","Soulium Ingot","mysticalagriculture:soulium_ingot","?"
"Mystical Agriculture","mysticalagriculture:soulium_ingot","Soulium Ingot","mysticalagriculture:soulium_ingot_block_uncraft","?"
"Mystical Agriculture","mysticalagriculture:soulium_ingot","Soulium Ingot","mysticalagriculture:soulium_ingot_recraft","?"
"Mystical Agriculture","mysticalagriculture:soulium_ingot_block","Soulium Ingot Block","mysticalagriculture:soulium_ingot_block","?"
"Mystical Agriculture","mysticalagriculture:soulium_nugget","Soulium Nugget","mysticalagriculture:soulium_ingot_uncraft","?"
"Mystical Agriculture","mysticalagriculture:soulstone","Soulstone","mysticalagriculture:soulstone_smelted","?"
"Mystical Agriculture","mysticalagriculture:soulstone_bricks","Soulstone Bricks","mysticalagriculture:soulstone_bricks","?"
"Mystical Agriculture","mysticalagriculture:soulstone_bricks","Soulstone Bricks","mysticalagriculture:stonecutting/soulstone_bricks_from_soulstone","?"
"Mystical Agriculture","mysticalagriculture:soulstone_bricks_slab","Soulstone Bricks Slab","mysticalagriculture:soulstone_bricks_slab","?"
"Mystical Agriculture","mysticalagriculture:soulstone_bricks_slab","Soulstone Bricks Slab","mysticalagriculture:stonecutting/soulstone_bricks_slabs_from_soulstone","?"
"Mystical Agriculture","mysticalagriculture:soulstone_bricks_slab","Soulstone Bricks Slab","mysticalagriculture:stonecutting/soulstone_bricks_slabs_from_soulstone_bricks","?"
"Mystical Agriculture","mysticalagriculture:soulstone_bricks_stairs","Soulstone Bricks Stairs","mysticalagriculture:soulstone_bricks_stairs","?"
"Mystical Agriculture","mysticalagriculture:soulstone_bricks_stairs","Soulstone Bricks Stairs","mysticalagriculture:stonecutting/soulstone_bricks_stairs_from_soulstone","?"
"Mystical Agriculture","mysticalagriculture:soulstone_bricks_stairs","Soulstone Bricks Stairs","mysticalagriculture:stonecutting/soulstone_bricks_stairs_from_soulstone_bricks","?"
"Mystical Agriculture","mysticalagriculture:soulstone_bricks_wall","Soulstone Bricks Wall","mysticalagriculture:soulstone_bricks_wall","?"
"Mystical Agriculture","mysticalagriculture:soulstone_bricks_wall","Soulstone Bricks Wall","mysticalagriculture:stonecutting/soulstone_bricks_wall_from_soulstone","?"
"Mystical Agriculture","mysticalagriculture:soulstone_bricks_wall","Soulstone Bricks Wall","mysticalagriculture:stonecutting/soulstone_bricks_wall_from_soulstone_bricks","?"
"Mystical Agriculture","mysticalagriculture:soulstone_chiseled_bricks","Chiseled Soulstone Bricks","mysticalagriculture:stonecutting/soulstone_chiseled_bricks_from_soulstone","?"
"Mystical Agriculture","mysticalagriculture:soulstone_chiseled_bricks","Chiseled Soulstone Bricks","mysticalagriculture:stonecutting/soulstone_chiseled_bricks_from_soulstone_bricks","?"
"Mystical Agriculture","mysticalagriculture:soulstone_cobble_slab","Cobbled Soulstone Slab","mysticalagriculture:soulstone_cobble_slab","?"
"Mystical Agriculture","mysticalagriculture:soulstone_cobble_slab","Cobbled Soulstone Slab","mysticalagriculture:stonecutting/soulstone_cobble_slabs_from_soulstone_cobble","?"
"Mystical Agriculture","mysticalagriculture:soulstone_cobble_stairs","Cobbled Soulstone Stairs","mysticalagriculture:soulstone_cobble_stairs","?"
"Mystical Agriculture","mysticalagriculture:soulstone_cobble_stairs","Cobbled Soulstone Stairs","mysticalagriculture:stonecutting/soulstone_cobble_stairs_from_soulstone_cobble","?"
"Mystical Agriculture","mysticalagriculture:soulstone_cobble_wall","Cobbled Soulstone Wall","mysticalagriculture:soulstone_cobble_wall","?"
"Mystical Agriculture","mysticalagriculture:soulstone_cobble_wall","Cobbled Soulstone Wall","mysticalagriculture:stonecutting/soulstone_cobble_wall_from_soulstone_cobble","?"
"Mystical Agriculture","mysticalagriculture:soulstone_cracked_bricks","Cracked Soulstone Bricks","mysticalagriculture:soulstone_cracked_bricks","?"
"Mystical Agriculture","mysticalagriculture:soulstone_slab","Soulstone Slab","mysticalagriculture:soulstone_slab","?"
"Mystical Agriculture","mysticalagriculture:soulstone_slab","Soulstone Slab","mysticalagriculture:stonecutting/soulstone_slabs_from_soulstone","?"
"Mystical Agriculture","mysticalagriculture:soulstone_smooth","Smooth Soulstone","mysticalagriculture:soulstone_smooth_smelted","?"
"Mystical Agriculture","mysticalagriculture:soulstone_smooth_slab","Smooth Soulstone Slab","mysticalagriculture:soulstone_smooth_slab","?"
"Mystical Agriculture","mysticalagriculture:soulstone_smooth_slab","Smooth Soulstone Slab","mysticalagriculture:stonecutting/soulstone_smooth_slabs_from_soulstone_smooth","?"
"Mystical Agriculture","mysticalagriculture:soulstone_stairs","Soulstone Stairs","mysticalagriculture:soulstone_stairs","?"
"Mystical Agriculture","mysticalagriculture:soulstone_stairs","Soulstone Stairs","mysticalagriculture:stonecutting/soulstone_stairs_from_soulstone","?"
"Mystical Agriculture","mysticalagriculture:speed_i_augment","Speed I Augment","mysticalagriculture:augment/speed_i","?"
"Mystical Agriculture","mysticalagriculture:speed_ii_augment","Speed II Augment","mysticalagriculture:augment/speed_ii","?"
"Mystical Agriculture","mysticalagriculture:speed_iii_augment","Speed III Augment","mysticalagriculture:augment/speed_iii","?"
"Mystical Agriculture","mysticalagriculture:spider_essence","Spider Essence","mysticalagriculture:seed/reprocessor/spider","?"
"Mystical Agriculture","mysticalagriculture:spider_seeds","Spider Seeds","mysticalagriculture:seed/infusion/spider","?"
"Mystical Agriculture","mysticalagriculture:spirited_crystal_essence","Spirited Crystal Essence","mysticalagriculture:seed/reprocessor/spirited_crystal","?"
"Mystical Agriculture","mysticalagriculture:spirited_crystal_seeds","Spirited Crystal Seeds","mysticalagriculture:kjs_9863m7wn96lhqirq007a8q737","?"
"Mystical Agriculture","mysticalagriculture:squid_essence","Squid Essence","mysticalagriculture:seed/reprocessor/squid","?"
"Mystical Agriculture","mysticalagriculture:squid_seeds","Squid Seeds","mysticalagriculture:seed/infusion/squid","?"
"Mystical Agriculture","mysticalagriculture:steel_essence","Steel Essence","mysticalagriculture:seed/reprocessor/steel","?"
"Mystical Agriculture","mysticalagriculture:steel_seeds","Steel Seeds","mysticalagriculture:kjs_2c7dl2asfrozpxjjzhoq3qzte","?"
"Mystical Agriculture","mysticalagriculture:step_assist_augment","Step Assist Augment","mysticalagriculture:augment/step_assist","?"
"Mystical Agriculture","mysticalagriculture:stone_essence","Stone Essence","mysticalagriculture:seed/reprocessor/stone","?"
"Mystical Agriculture","mysticalagriculture:stone_seeds","Stone Seeds","mysticalagriculture:seed/infusion/stone","?"
"Mystical Agriculture","mysticalagriculture:strength_i_augment","Strength I Augment","mysticalagriculture:augment/strength_i","?"
"Mystical Agriculture","mysticalagriculture:strength_ii_augment","Strength II Augment","mysticalagriculture:augment/strength_ii","?"
"Mystical Agriculture","mysticalagriculture:strength_iii_augment","Strength III Augment","mysticalagriculture:augment/strength_iii","?"
"Mystical Agriculture","mysticalagriculture:sulfur_essence","Sulfur Essence","mysticalagriculture:seed/reprocessor/sulfur","?"
"Mystical Agriculture","mysticalagriculture:sulfur_seeds","Sulfur Seeds","mysticalagriculture:seed/infusion/sulfur","?"
"Mystical Agriculture","mysticalagriculture:supremium_block","Supremium Block","mysticalagriculture:supremium_block","?"
"Mystical Agriculture","mysticalagriculture:supremium_block","Supremium Block","mysticalagriculture:supremium_block_combine","?"
"Mystical Agriculture","mysticalagriculture:supremium_essence","Supremium Essence","mysticalagriculture:supremium_block_uncraft","?"
"Mystical Agriculture","mysticalagriculture:supremium_gemstone","Supremium Gemstone","mysticalagriculture:supremium_gemstone_block_uncraft","?"
"Mystical Agriculture","mysticalagriculture:supremium_gemstone_block","Supremium Gemstone Block","mysticalagriculture:supremium_gemstone_block","?"
"Mystical Agriculture","mysticalagriculture:supremium_growth_accelerator","Supremium Growth Accelerator","mysticalagriculture:supremium_growth_accelerator","?"
"Mystical Agriculture","mysticalagriculture:supremium_hoe","Supremium Hoe","mysticalagriculture:supremium_hoe","?"
"Mystical Agriculture","mysticalagriculture:supremium_ingot","Supremium Ingot","mysticalagriculture:supremium_ingot","?"
"Mystical Agriculture","mysticalagriculture:supremium_ingot","Supremium Ingot","mysticalagriculture:supremium_ingot_block_uncraft","?"
"Mystical Agriculture","mysticalagriculture:supremium_ingot","Supremium Ingot","mysticalagriculture:supremium_ingot_recraft","?"
"Mystical Agriculture","mysticalagriculture:supremium_ingot_block","Supremium Ingot Block","mysticalagriculture:supremium_ingot_block","?"
"Mystical Agriculture","mysticalagriculture:supremium_nugget","Supremium Nugget","mysticalagriculture:supremium_ingot_uncraft","?"
"Mystical Agriculture","mysticalagriculture:supremium_watering_can","Supremium Watering Can","mysticalagriculture:supremium_watering_can","?"
"Mystical Agriculture","mysticalagriculture:terrasteel_essence","Terrasteel Essence","mysticalagriculture:seed/reprocessor/terrasteel","?"
"Mystical Agriculture","mysticalagriculture:terrasteel_seeds","Terrasteel Seeds","mysticalagriculture:kjs_9sqrd2ualhpah0hgh3xbbqhlt","?"
"Mystical Agriculture","mysticalagriculture:tertium_block","Tertium Block","mysticalagriculture:tertium_block","?"
"Mystical Agriculture","mysticalagriculture:tertium_block","Tertium Block","mysticalagriculture:tertium_block_combine","?"
"Mystical Agriculture","mysticalagriculture:tertium_essence","Tertium Essence","mysticalagriculture:imperium_essence_uncraft","?"
"Mystical Agriculture","mysticalagriculture:tertium_essence","Tertium Essence","mysticalagriculture:tertium_block_uncraft","?"
"Mystical Agriculture","mysticalagriculture:tertium_gemstone","Tertium Gemstone","mysticalagriculture:tertium_gemstone_block_uncraft","?"
"Mystical Agriculture","mysticalagriculture:tertium_gemstone_block","Tertium Gemstone Block","mysticalagriculture:tertium_gemstone_block","?"
"Mystical Agriculture","mysticalagriculture:tertium_growth_accelerator","Tertium Growth Accelerator","mysticalagriculture:tertium_growth_accelerator","?"
"Mystical Agriculture","mysticalagriculture:tertium_hoe","Tertium Hoe","mysticalagriculture:tertium_hoe","?"
"Mystical Agriculture","mysticalagriculture:tertium_ingot","Tertium Ingot","mysticalagriculture:tertium_ingot","?"
"Mystical Agriculture","mysticalagriculture:tertium_ingot","Tertium Ingot","mysticalagriculture:tertium_ingot_block_uncraft","?"
"Mystical Agriculture","mysticalagriculture:tertium_ingot","Tertium Ingot","mysticalagriculture:tertium_ingot_recraft","?"
"Mystical Agriculture","mysticalagriculture:tertium_ingot_block","Tertium Ingot Block","mysticalagriculture:tertium_ingot_block","?"
"Mystical Agriculture","mysticalagriculture:tertium_nugget","Tertium Nugget","mysticalagriculture:tertium_ingot_uncraft","?"
"Mystical Agriculture","mysticalagriculture:tertium_watering_can","Tertium Watering Can","mysticalagriculture:tertium_watering_can","?"
"Mystical Agriculture","mysticalagriculture:tilling_aoe_i_augment","Tilling AOE I Augment","mysticalagriculture:augment/tilling_aoe_i","?"
"Mystical Agriculture","mysticalagriculture:tilling_aoe_ii_augment","Tilling AOE II Augment","mysticalagriculture:augment/tilling_aoe_ii","?"
"Mystical Agriculture","mysticalagriculture:tilling_aoe_iii_augment","Tilling AOE III Augment","mysticalagriculture:augment/tilling_aoe_iii","?"
"Mystical Agriculture","mysticalagriculture:tilling_aoe_iv_augment","Tilling AOE IV Augment","mysticalagriculture:augment/tilling_aoe_iv","?"
"Mystical Agriculture","mysticalagriculture:tin_essence","Tin Essence","mysticalagriculture:seed/reprocessor/tin","?"
